mensagem,odio
discurso irretocável,0
amei ouvir palavra Benedita vc nota,0
Inacreditável senhor feze ficar impune,0
parabéns ir tirar governo sujo,1
emocionado,0
ver discurso,0
inaceitável atitude deputado precisar puner,0
parabéns falar difícil Negro País,0
luta parar,0
Racistas passar,0
deputada Benedita Silva repúdio Tadeu representaa nação brasileiro,0
Racismo ditadura,0
haver Brasil Bolsonaro semear descriminação negro gay homem Aínda fazer governo,1
parabéns deputado coronel Tadeu ser ter fazer pior,0
Retada Benedita,0
,0
deputada Benedita lindo guerreiro parabéns estar junto,0
falar ai condenacao companheiro pimentel,0
inteligente,0
desrespeito policial policial herói Respeitem lutar crime Babdido negro Tenha dor,1
Respeitem sair dia casa pra defender Respeitem policia brasileiro,0
parabéns deputado falar brilhante intervenção plenário voz firme quantra preconceito vivo dia concorrência negro,1
Parabéns Benedita pra de eles,0
contemplado fala Dep Benedita Silva simbolicamente açoitar dia causa Racismo Estrutural Maranhão clamar justiça perda direito Precisamos espaço lei cumprir,1
rocha pra respeito brasileiro,0
deus estar contigo deputado,0
mulher querer representar Forte guerreiro inteligente admiração eterno,1
câmera imaginar rua casa,0
Maravilha deputad parabéns,0
arrumar casa,0
violência inaceitável culpar policial genocídio negro,1
Benedita eu representar,0
Infelizmente ninguém punir indignação ficar,0
imediatamente abrir processo cassação deputado decoro parlamentar destruição patrimônio público crime racismo,0
mulher negro representar parabéns Benedita Racismo Orivél infelizmente país país racista negro pele negro branco ser sangue negro,1
amar vs Experiência Respeito Parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns,0
orgulho de ela,1
vs Experiência senhora voz,0
Brasil nao racista naçao forte pai desenvolver so crescer uniao presiza outro,0
voz negro país olho sair lágrima,0
emocionante discurso Benedita,0
Benedita representar 54 população Brasileira repúdiar Ato inaceitável casa legislativo prova racismo Institucional prevalecer face sociedade brasileiro Vergonha fazer justiça Deputada,0
Benedita Perfeita Rio Janeiro,0
Benedita,0
quanta indignação Benedita mulher,1
discurso emocionante Parabéns Benedita,0
Vc representar deputada Benedita,0
poxa vida tô chorar aquime sinto lixo carregar pele historicidade antepassado cometer genocídiotenho vergonha branco vejo lixo de esse cometer ato total violência desrespeito verdadeiro lutador lutadora paíso construir Brasil cabo rabo levantar braço estrutura viver hjjamal estar cem feliz herança restringir melanina querer sangue Bisavó cabocla Bugra ter ser forte bisavôma mudar passado caber amor filha espelhar mulher GUERREIRA falar jamais compactuem ato arrogante discriminatório respeito senhora Banedita luta tod acreditar AMOR invés ódio,1
Eita cheguei arrepiar forte,0
mulher guerreiro,1
representar apesar nao negro parabens nao deixar canalha ficar impune,1
triste revoltante,1
mulher guerreira Deus livre guardar dona Benedita,1
negrão mulher representar,1
parabéns guerreiro,0
lindo falar Força coronel ser devidamente punir,0
negro defender barbárie,1
repúdio total comportamento racista coronel bordel dirigir respeito tratandoo excelência parabéns deputada Benedita belo explanação estar engajado luta,0
Amei falar Benedita,0
parabéns deixar haver basta respeito negro,0
Bene dizer ignóbil faltar aula História,0
K vergonho alguém k eleger ser racista esperar k eleitor deputado vejam,0
PARABÉNS DEPUTADA,0
pagar centavo,0
Benê Gerrueira gigante,0
falar queríamos,0
Lamentável pleno século 21 conseguir combater literalmente preconceito Racial,1
palavra correto Benedita abaixo racismo preciso dia consciência negro consciência humano parabéns Benedita,0
feio constrangedor violência,1
igual,0
Atual governo responsável,0
bem Benedita proniciamento,0
ir lutar respeito raça,0
Deputada Beneditame sinto representar vc Jandira PASSARÃO,0
Benedita alterar ato cometer gente alma escuro,1
beco viela país repetir dioturnamente comportamento inaceitável ser detector metal casa manifestante ter utilizar mão pé rasgar dedo engatilhar Parabéns deputada faltar casa voz contraponto,0
Benedita parabéns,0
Bené desbravadora Força merecemos respeito,0
triste episódio véspera Dia Consciência Negra Racistas passar,1
ir continuar assistir governante,0
ano visto internacionalmente pacifico conviver diversidade brasileiro Hj viver genocídio denegro negro indigenasInaceitável Estranho bizarro,0
Belíssimo discurso Admirável resistência de esse mulher vcs,1
desgaste congresso nacional punir severamente,0
colocar,0
deputada tapa cara ser pardo branco índio etc estrangeiro sentir mesmo dor violência atingir humanidade respeito dignidade,0
Tempos sombrio assolamnos Triste luta parar,0
sinter indignação,0
pontual,0
Benedita representar racismo crime,0
parabéns ir valer justiça,0
triste gente defender indefensável ser,1
Benedita cuidar querer,0
defender conseguir explicar morte pequeno Agata,0
esperar ter chamar POLÍCIA,0
totalitarismo passar,0
Benedita patrimônio comunidade negro Rio orgulho raçafora racista,1
mostro Benedita falar filha branquinha beneditas redor racista,0
Estar junto Brasil cor,0
representante PSL representar Repúdio ato racista haver justificativa,0
medo rumo Brasil tomar medo criar filha caos chamar Brasil,0
mulher representar,1
Força deputado senhora negro representar,0
Fico perguntar grave perda garantia individual coletivo soberania estar ocultar parlamentar repercutir ênfase rede Sociais atitude racista coronel deputado,0
Benedita sensacional,0
noite Deputada federal Benedita Silva Processo nele,0
Repúdio ato Vandalismo Coronel Tadeu PSL,0
Bravo Bene,0
Representar,0
falar reflexão Benedita senhora show,0
decepcionar l Bene prefeita rio,0
imaginar véspera Dia Consciência Negra ser deputada precisar combativo enfrentar racismo solidariedade Maia repor quadro ser mensagem injusto generalizar polícia vir generalização polícia país polícia matar juventude negro dia genocídio generalizar Parem acobertar militar,1
acontecer defender partido esquerda HUMANO PERCEBER CASA DEMOCRACIA,1
Nuuu arrepiar discurso,0
ae victors ligar relato acontecer hojeentendeu amor ódio,1
tomar providência,0
deputado senador quebrar decoro rasgar constituição acontecer vcs,0
palavra expressar tristeza enorme desrespeito desrespeito Deputada Benedita Silva população negro confessar fiquei surpreso exposição ato denegrir imagem polícia Deus conhecimento branco criar irmã negro cuidar eu irmão agressão poder calar,1
deputada coração,0
filha negro branco capricho natureza gritar NEGRA NEGRA,0
inaceitável fascista racista ter espaço agir agir coronel jamais chamar excelência haver punição consequencia estimular cometer desatino chamar excrescência,1
Parabéns Benedita representar,0
parabéns deputada Benedita lutar racismo país,0
Benedita Silva,0
parabéns Deputada Benedita excelente discurso praticaTor racismo,0
mulher arretar,1
vó pretinha ter caráter respeito humildade jenerozidadi branquinho vivo pretinho parabéns Deus abençoar muito união í país sejaor feliz morar nu coração í pagar aluguel Deus fiel amo,0
LINDO racista fascista,1
conhecer história Benedita Silva louvar DEUS abençoar Beijos amar,1
parabéns gerreira,0
Benedita maravilhoso,0
Benedita vc representar,0
precisar independente afinidade político ficar precisar divulgar vídeo,0
abrir processo disciplinar quebra decoro regimento vandalismo ato racismo,0
mulher guerreiro amar Benedita,1
punição respeito,0
Benedita arrebentando,0
VIVA BOLSONARO,0
lamentável existir pessoa irmão,1
Quebraram Placa Marielle Vivo Cores Televisão Filmou Assistiram NINGUÉM cara eleitos Realmente Túnel Luz,0
FORCA beneditar nao deixar passar branco absurdo coronel nao crime,1
PARABÉNS Deputada Benedita,0
Benedita voz representar Escutem mulher,1
Absurdo Linda falar,0
Benedita fortaleza,0
solidariedade hoje Manu solidariedade filha família,0
parabéns,0
Parabéns Benedita indignação,0
parabéns companheir,0
Jesus tar acontecer,0
parabéns Deputada firmeza colocação,0
aconter,0
NEGROS DEPUTADA BENEDITA,0
discurso sorte vcs representar caos,0
Sinto mto amiga Sinto vc Laura vcs representar pra tanto solidariedade abraço compromisso luta combater horror Vc mulher extraordinário q Laura tb ser abraço,1
Bravíssima colocação aplaudir pé,0
calma gente pagar pequeno cargo ocupar,1
deputada Benedita parabéns pronunciamento correto verdadeiro,0
companheiro,0
parabéns Benedita orgulho resistência,1
Deputada Benedita mulher brasileiro negro guerreira vc representar,1
parabéns deputado luta preconceito válido contante pessoa deputado travestido democrata racista preconceituoso,1
palavra contundente,0
deputada continuar defender classe,0
representar,0
perfeita seja firme forte querido Pq fraco inerte absurdo,1
parabéns ministro vc Brasil brasileiro,0
Graças Deus Aleluia,0
Fachin evitar andar helicóptero avião fretar,0
matir Brasil,0
ministro,0
enfim alguém juizo,0
ir,0
ter anular processo,0
dinheiro responder liberdade lamentável,0
ministro cidadão descente deixar levar blandicioso parabéns,0
muitooo beeem juiz forte seguro fazer justiça valer pena parabéns,0
MUITISSIMO MINISTRO FACCHIN ALGUEM JUIZO STF,0
Jesus Ressuscitado comando,0
representar brasileiro,0
ai poq nao ficar de ele,0
parabéns pra kkkkkkkkk,0
Lula,0
parabéns ministro Fachin ter coragem ser firme brasileiro apoiar,0
,0
noticia,0
aínda existir homem honra STF,0
arre alguém resistir encanto Lula,0
Mostrouse Dr honrado digno,0
,0
Pelamos notícia,0
engraçado,0
estar olho,0
deus acima,0
PARABÉNS FACHIM,0
avante Brasil,0
Prezar deputada Joice apesar ataque sofrer continuar firme defesa Brasil governo PR Bolsonaro prova caráter desprendimento amor país admiração crescer orgulho votar ter mente ter Parabéns fazer,1
mesmo história Lula continuar solto,1
Q Lula pensar q Deus,0
rápido processo Lula q,1
Ótimo impossível esconder tapete,0
,0
justiça ser fazer,0
Parabéns Excelência,0
muito ousadia lula,0
SENSACIONAL PÔR AI MESMOOO PREOCUPADO SERA Ñ Ñ TEME SIMPLES,0
enfim alguém senso,0
parabéns ministro decisão sensato,0
Fachin,0
parabéns Sr REALMENTE homem caráter,0
Fachin Barroso salvar,0
enfim notícia,0
Deus acima lei homem qdo descumprir lei Justiça Divina restar Ajoelharmos clamar misericórdia Deus dê sabedoria suportar consequência 1 Coríntios 612 coisa lícito coisa convêm coisa lícito deixar dominar de ele,1
Ministro Fachin justo decisão Lula Curitiba caro sr ministro,0
MINISTRO FACHIN MERECE RESPEITO,0
querer prender Lula,0
Ministro Fachin homem caráter ímpar parabéns,0
justiça Lula jato,0
justiça acontecer nome Jesus,0
parabéns lei país,1
ministro defender lei país Parabéns ministro,1
ministro poder chamar excelência honrar mandato principalmente decepcionar,0
acertar,0
4 ministro sério STF resto,0
Deus justo,0
,0
pouco q restar termos justiça país,0
parabéns Unidos vencere,0
problema deputado preocupar familia Bolsonaro,1
deus abençoar grandemente juiz digno decisão precisar homem Sr Nação,0
1 pensar sensatez,0
parabéns PGR pedir negar,0
Maravilha parabens,0
vc dever esquecer Lula vc nao projeto deixar desempregado,0
amém justiça continuar trabalhar,0
ministro ninguém acima lei acabar corrupto canalha pra de eles,1
toga respeito graças Deus poder generalizar,0
justiça ser fazer,0
faça justiçaantes acontecer mau,1
ministro Supremo q compromisso Brasil,0
eternamente agradecer Ministro Fachin,0
parabéns SR ministro Sr algum,0
parabéns corrigir querido Brasiiiiiiil,0
salário mínimo diminuir,0
chamar coerência jurídico,0
viva Fachin gente Brasil precisar palma p Fachin,1
ai Fachin,0
Barroso Fux minoria ministro STF brasileiro Sr Edson Fachin continuar representar nação,0
fofo Fachin,0
nele Brasil confiar,0
prá suspender inocente Deixe julgamento seguir Reforço inocente preciso suspender julgamento,0
alguém lúcido STF,0
Alguém c discernimento STF,0
manter julgamento,0
temer,0
afinal sítio de ele kkkkkkkkkkkkk,0
enfim atitude sério ser tomar,0
ministro patriota parabéns,0
parabéns ministro,0
continuar ser armação Lula cadidatar,0
Lula presidência republica,0
Vi começo mau cego enxergar,1
prisão lula deixar inteligente ler livro,0
Kkkkkkkkkkkkkkkkk Gleici piada kkkkkkk,0
Lula livre voto Lula,0
armar Deus protejer,0
claro Justo liberdade LULA justiça ser fazer país voltar crescer 2022 brasileiro aguentar fome desemprego etcmal 3 ano chegar 2022,0
claro amor hoje ninguém provar,1
noite presidentar Glesihoffmann,0
ver,0
vc juíza lula imaginar,0
fazer pesquisa sede PT,0
Verdade Lula gigante,0
Datafolha Hadad presidente,0
pura verdade,0
Lula persedente 2022,0
Lula futuro presidente,0
verdade domingo show Unilever Candeias Pernambuco multidão cantar Lula livre olhar prefeitura Bolsonaro,1
Vou descobrir vc,0
LIBERDADE TOTAL LULA,0
verdade lula ir ganhar turno,0
2022 voltar,0
Arrasaaaaaaaaa,0
Lula presidente,0
foto sítio Atibaia oposto,0
