text,hate
"um novo flaxflu na história, primeira vez que o clássico acontece em uma copa do brasil, então temos que sair vencedores para ficar nas estatísticas, e também só jogar cal na situação dos mulambos vitória fluminense ???? #diadeflu #flaxflu #fluminense #fluminensefc #flu #ffc link",1
@user um a surdo até o pt vai chegar sem ninguém barrar esses caras,1
"tenho críticas, mas comparar o governo do lula com o do bolsonaro é uma heresia. até aqui a única semelhança é o fanatismo dos bovídeos de lula: são iguais aos do bolsonaro. nada mais! link",1
"sem contar também, que me deixa arriada da sinusite, tô p ódio",0
gil é fábio santos dnv pelo lado esquerdo? mam sabendo que o hulk cai por ali (as vezes)?? namoral cara. eu já não tenho paciência com o luxemburgo link,0
"o meu nunca mais me bloqueou , e agora disse q é pra sempre ??????",0
kkkkkkkk q ódio link,0
gente link,0
"deus, se voltar a sonhar com isso for um sinal, saiba que sua filha está muito (muito mesmo) pronta ????",0
"@user @user eu amo, minha mãe é",0
existe o eu com filtro social e existe o eu sem filtro e esse ser sem filtro fala cada coisa apocalíptica,0
@user gostaria de um churrasco nesse exato momento.??,0
a viper ?? link,0
hoje tem fla x flor! vamo pegar ??,0
@user o red é perfeito,0
meu guarda roupa é muito diversificado link,0
"a becky sem graça rindo e a freen gritando feito uma gazela comemorando, se fui triste não lembro link",0
ghj - santa izabel sj ?? 12h | ? ensolarado vento: 3.2 km/h n temperatura: 17.3 °c humidade: 45 % pressão: 1018.3 hpa chuva: 0.3 mm link #weathercloud,0
corrupção no bol$o de micheque bolsonaro link,1
"maldito vício em card games, eu sou mt burro pra jogar isso, primeiro ygo, dps magic, dps hearthstone, dps runeterra, voltei pro ygo e agr fui pro pokemon, só fui bom no ygo uma vez que peguei platina na ranked link",0
"to me sentindo uma inutil, n to conseguindo estudar direito, só fiz 7 redações esse ano, to atrasada em matéria e ainda fiquei de recuperação no primeiro trimestre kkkkk vsf quero morre",0
peguei o livro pra estuda e acabei pegando o livro errado que ódio,0
volta pra casa dark hair tem gente (eu) chorando enquanto implora de joelhos,0
@user finalmente,0
dia lamentável pra quem votou no bolsonaro hehehe,0
tadinho... foda-se bolsonaro!!! link,0
@user @user você arrasou mona nesse videozinho aí ela tá muito gostosa ?????,0
procuro amizade para comemorar a prisão de bolsonaro ?? ?? sigo todos de volta bora!!! ?? me segue eu sigo você?????????? bota para girar!! @user #esquerdasegueesquerda ????????????????????????????????????????????,0
petrobras governo bolsonaro estadão defesa de bolsonaro paulo guedes perseguição estatal? goiás barroso datena cristãos jornal nacional link,0
@user nossa sim ta me coçando a cara inteira q ódio fora q essa merda gruda no nariz é meio enjoativo,0
eu calculando quanto tempo eu preciso estudar pra assimilar cada matéria e no tempo total deu 11h de estudos kkkkkkk que ódio,0
@user o mesmo senador que fodeu a saúde sergipana...,0
"@user @user não sou egrilo, e nem me ofendeu, tá feio mesmo",1
"@user eu chorei muito, de passar mal real quando o usopp grita pro luffy levantar e quebrar o lucci (e ele quebra.) - quando todos os mugiwaras fogem de ennies lobby com a robin (chorei, mas era pq já tava emocionado com o usopp) quando o merry pegou fogo - sabaody.",0
"neia, te amo",0
"um homem lindo foi sentado cmg a viagem toda de carapicuíba até barra funda, em completo silêncio, na hora de geral descer ele me cutucou, não foi invasivo, não falou nada, foi um fofo, só me entregou um papelzinho com o número dele e me deu um sorriso, fez meu dia link",0
@user ah para de se gay,1
@user finalmente,0
"@user o lucro acima da democracia e da justiça social é a premissa básica que tem regido editorialmente a folha de sp e o estadão, dando a entender que pra eles bolsonaro é melhor do que lula. só que para o país e os brasileiros não.",0
@user eu já arrebentei uns três assim pqp! e o sem fio eu esqueço de carregar ???????,0
el morning show de @user cheto por tu 106.7 link #radioshow #morningshow #doncheto #elchino #gisselle #said #elmejorshowdelamañana link,0
@user cada dia mais vejo que a psiquiatria é meu lugar,0
@user quero vc assim sentado no meu pau bem gostoso linda,0
"@user @user o mn, nmrl vtnc",0
o banho de sangue vai começar link,0
"tô tendo uma crise de ansiedade fml eeeeee veio no momento que eu menos esperava (e justamente quando eu n tenho tempo pra pensar em ter uma crise, ódio",0
mo tristeza escutando litte love,0
@user vou ficar igual nerd,0
"@user @user olha só, vc sabe que, se não encontrarem nada, no fim das contas, vão inventar algo contra bolsonaro. não vejo possibilidade dele permanecer livre. os caras estão babando pra por ele atrás das grades.",1
@user @user no quesito comunista eu me vingo,0
as atrocidades q eu cometeria por essa desgraçada n estão escritas na humanidade,1
@user a sra tem a digital nisso.,0
decidi que vou deixar para comprar o ps5 mês que vem. até porque não tem nenhum jogo que eu queira jogar agora. com l dinheiro da parcela vou comprar o zelda,0
"acabou o tempo do sequestro pelos acionistas estrangeiros. a petrobras voltou a ser do brasil! fizemos o l para isso, sim! link",0
agro é invasor link,0
@user mentiram?,0
@user mds q raiiiva pq q acontece essas coisa comigo,0
não tenho ânimo idade coragem pra conhecer pessoas kkkkk que preguiça,0
"@user todo mundo sabe que tudo isso fraude, corrupção era autorizado por bolsonaro. lembram qdo ele dizia quem manda nos ministros e no exército é o presidente, tem seguir o que eu disser.",0
"@user @user turrismo? vcs quando joga contra time grande e só retranca... desse aproveitamento aí 50% e do rural, ganharam invicto nue?",0
@user eu amei demais esse rolê pq alugou uma franquia inteira do mcdonald’s na cabeça dessa querida,0
"depois de assistir a coletiva de imprensa da defesa do presidente bolsonaro, eles, vulgo a ""grande imprensa"", não sabem o porque cada vez mais o povo repudia a tal ""imprensa oficial"". nojo total dessa corja de manipuladores de informação e criadores de falsas narrativas ?? ?? ?? link",0
almoço da geração eleita hj tá mt bom ??,0
vsfd q ódio,0
@user me dá,0
"@user será? as investigações ainda estão em curso... lembrando que os escândalos do l***ão tbm só foram julgados após ele deixar o poder.... podiam prender os 2 na mesma cela, só acho!! ??????",1
o sorrisinho :( link,0
passaram 4 anos metendo o pau no bolsonaro por causa do cartão corporativo. então... link,0
"acordei 20 min antes do despertador tocar e já digo, estou de mal humor",0
@user @user @user @user é melhor meter onlyfans ????????,0
oh meu deus tadinho do monark indie link,0
"@user @user @user quanto vc pagava na época da, como vc diz, ""canetada eleitoreira"" do mito? quanto vai pagar agora com a política do nove dedos?",1
@user @user eita coitada da nossa diva,0
como pedir o reembolso de uma aplicação ou jogo da app store link,0
mais um kk link,0
@user @user jura?! ???? link,0
"@user ele deve ser imorrível, senão a culpa é do governo. kkkkk",0
"mano eu to em choque, odeio homem",1
@user entao! o meu tava nisso tb 1ue odio,0
"@user por isso meu pneu furou! meus 50,00 do pirulim foi pro concerto! que ódio",0
era só uma churrascaria hj,0
não aguento mais espirrar,0
"""ai cacetada"" link",0
agora eu compro a botija e saio do fogão elétrico link,0
"@user @user @user cedro do líbano comércio de madeiras e materiais para construção. explica por que essa empresa com contratos públicos com o governo bozo arcou com os boletos da amiga da mycash bozo? se ele pensa que todo mundo é idiota como o gado, pensou errado.",1
alguem ja conseguiu ingresso do dream?,0
"meudeus pq meus sentimentos por esse lixo ainda existe,vou beber whisky puro pra ver se as borboletas morre de uma vez",0
"??atenção, atenção?? hoje é o dia de você colocar grana no bolso com milhas. lucro de r$660 a r$3.360 ???? hoje é o dia, se isso te interessa, deixei um link nos stories e aí, vai começar a lucrar hoje ou vai esperar a próxima?",0
@user volta chiara,0
"@user aí amiga obrigada, tive 50 tipos de ruim",0
"@user tinha vantagem sim, o carniceiro do fagner é maior que o calleri, né? e o atacante não usou o braço também, né? beleza, cbf, talvez eu esteja vendo outro tipo de esporte, que não seja futebol! que ninguém toca em ninguém durante o jogo",0
@user @user @user essa risada aí eles deram quando o bolsonaro disse que ganharia no 1? turno. levou duas porradas! kkkkkkkkk,0
meu deus? link,0
@user @user é arrumar de dentro para fora em qualquer casa e não o contrário!,0
"@user se acaso isso acontecer bossau, vc sabe mto bem de onde veio a encomenda. bateu medo né canalha. tire o lula da sua jogada suja, que isso não cola.",1
"@user @user adivinha??tema bolsonaro ??,quer???????",0
nunca mais faço piada dizendo que quero mulher surtada,1
"[16/05/2023 07:55:23] duda feia: foi ele q bloqueou crkkkkkkkkkkkk [16/05/2023 07:55:05] duda feia: grta chatonaa pqpp, sufocaa n kkkkkkkkk dudinha cheia do ódio",0
ficar até semana que vem sem entrar no tiktok pra não tomar spoiler da música do enhypen.,0
@user que ódio kkkkkkkkkk,0
@user penso o mesmo link,0
@user mas que desgraça é essa cara meu deus,0
"saudade do wellington cr,esse vacilao só arruma ideia ????????????????",0
@user @user uhum mas n é saudável rs,0
o mercedes benz stadium é um absurdo de estádio ???? link,0
"@user o querida pq cuidar da vida dos outros sendo que a sua já não e nada fácil,vcs estão aí p trabalhar ou ficar cuidando do bolsonaro",1
@user obg querido ??,0
@user pra que me conta,0
banheiro da faculdade dividido entre amar e odiar a taylor swift link,0
"@user @user eu tenho um asco desse tarcísio... sp tá pagando caro... eu sou de sp e não votei nesse bostão, mas o que adianta agora?",1
republica popular do xandaquistao comandado por mao tsé tung!!!! link,1
@user @user nem você assiste futebol feminino.,1
@user kkkkkk no exército brasileiro os caras vão jogar bola e apostar corrida.,0
@user já fali,0
“até hj não sei qual era a intenção dele” te comer né,0
chegou a notícia que ninguém queria dar link,0
acordo não tomo café tomo antialérgico vou trabalhar entro em estado vegetativo durante o caminho,0
leo clara paula franklin #pos #?? link,0
nunca estive tão fodida financeiramente,0
"@user @user @user está no estatuto da sua torcida, mulher não toca em instrumento. mais lixo e machista que isso não existe",0
presente de dia das mães ? link,0
@user para com isso,0
amote amor link,0
@user bagui é isso,0
@user @user kkkkkkkkkkkkkk essa puta doente,1
alo paula lavigne pelo amor de deus de um jeito desse show do transa passar por algumas cidades pelo brasil,0
@user brejo é diferenciado ??,0
"amanda, sapatinho,sr caldi. por gentileza deixem a gente ser feliz pelo menos um dia,por favor,por favor,por favorzinho ?? link",0
sinceramente! tem gnt q se merece! ????????????????????????????,0
os likes desse chamando a mulher de feia sendo que ela não é?????? link,0
@user ~nao sei se reajo,0
"tem gente q a gente dribla as palavras pra ver se percebe que não é interessante, né? kkkkkkkkkkkk",0
mais um dia com ódio do capitalismo.,0
"cadeia para bolsonaro, micheque, filhos e assemelhados link",0
@user que delícia saber disso!,0
hoje fui muito inteligente arquitetando um plano emoji implorando peitos,0
"em entrevista ao programa baita amigos, do band sports, da última segunda-feira (15), o ex-jogador e agora treinador alex rasgou elogios às instalações do ct do palmeiras. após iniciar sua carreira como técnico, o craque está realizando um ""estágio"" com abel ferreira . link",0
o @user chegando no anhangabaú assim link,0
"@user @user pergunta lá pro moro a razão da soltura dele. creio que bolsonaro não te falou a razão. e vc como bom gado bolsonarista não foi pesquisar. ver o mundo através das bolas do bolsonaro é complicado, né?",1
@user me pergunto como pega onibus kkkkkkkkkkk,0
@user @user kkkkkkkkk q ódio,0
@user @user @user 1:39 da noite e os caras ainda tavam falando kkkkkkkk foi loco,0
@user alo fifo qd o dnit vai tomar uma providencia,0
@user a melhor mãe do mundo link,0
"@user tabom vida, me chama no pv tenho fofoca",0
distúrbio de sono,0
“você não tem forças pra ser sonâmbulo você dorme e apaga amiga” gustavo sempre me motivando de maneiras positivas,0
@user @user desnecessário.,0
eu te amo. (de ontem pois eu esqueci link,0
@user deveria estar enorme na entrada do básico da ufpa,0
"caralho eu não sei falar pouco, que ódio",0
@user duvido vc fazer uma do gabriel,0
"bicho, eu nasci pra amar e viver breguices de amor, esse negócio de carreiro solo não é pra mim não",0
meudeus como eu queria deitar na minha cama e simplesmente ficar gripada em paz,0
viciado em ficar salvando tênis que me imagino comprando lá na frente,0
ve se melhor a fachada do servidor de vigilância gigante. golias regressou para nos genocidar caros concidadãos. link,0
